_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,sentence,subSentence,tinySentence,keyword,positionStart,positionEnd,job,jobStart,jobEnd
5f6657d9ade9005a1ee96245,王坚,600104,0,66,1600542681297,硕士,"王坚:男,1954年4月出生,中共党员,研究生毕业,工学硕士,高级工程师。曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长。",男,board,,1,1530057600000,0,0,上汽集团,董事,1608513564297,"曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长",市国资委党委书记、市国资委主任,市国资委党委书记,党委,4,6,书记,6,8
5f6657d9ade9005a1ee96245,王坚,600104,0,66,1600542681297,硕士,"王坚:男,1954年4月出生,中共党员,研究生毕业,工学硕士,高级工程师。曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长。",男,board,,1,1530057600000,0,0,上汽集团,董事,1608513564297,"曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长",申能(集团)有限公司董事长、党委副书记、党委书记,党委副书记,党委,0,2,副书记,2,5
5f6657d9ade9005a1ee96245,王坚,600104,0,66,1600542681297,硕士,"王坚:男,1954年4月出生,中共党员,研究生毕业,工学硕士,高级工程师。曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长。",男,board,,1,1530057600000,0,0,上汽集团,董事,1608513564297,"曾任上海电气(集团)总公司副总裁、总裁、党委副书记,市经委副主任、党组副书记、纪检组组长、市国防科工办副主任,市经委主任、党组书记、市国防科工办主任,市经济和信息化工作党委副书记、市经济和信息化委主任,市国资委党委书记、市国资委主任,申能(集团)有限公司董事长、党委副书记、党委书记,中国太平洋保险(集团)股份有限公司副董事长,中国商用飞机有限责任公司副董事长",申能(集团)有限公司董事长、党委副书记、党委书记,党委书记,党委,0,2,书记,2,4
5f6657e8ade9005a1ee9663e,周继承,600107,0,44,1600542696326,,"周继承先生,1976年1月出生,中共党员。现任美尔雅销售公司执行总经理。近五年一直担任美尔雅销售公司部门负责人。",男,supervisoryCommittee,,1,1569542400000,175900,2000,美尔雅,职工监事,1608513583718,"周继承先生,1976年1月出生,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6657ecade9005a1ee966f8,李有宝,600108,0,56,1600542700307,本科,"李有宝,男,汉族,1964年4月出生,中共党员,本科学历,高级农业经济师;曾任甘肃省农垦职工中专教师,甘肃省农垦总公司秘书科科员、科长,甘肃省农垦集团有限责任公司工贸处副处长、企业管理处处长,甘肃亚盛实业(集团)股份有限公司监事。现任甘肃省农垦集团有限责任公司企业管理部部长、甘肃亚盛实业(集团)股份有限公司董事。",男,board,,1,1527897600000,270000,0,亚盛集团,董事,1608513587290,"李有宝,男,汉族,1964年4月出生,中共党员,本科学历,高级农业经济师",中共党员,中共党员,中共,0,2,党员,2,4
5f6657fcade9005a1ee96a9c,赵殿清,600111,0,58,1600542716283,硕士,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师。1984年8月至2013年12月历任包钢炼钢厂转炉车间助理工程师、炉长、工长、技术组组长,炼钢厂生产科值班主任,炼钢厂转炉车间副主任,炼钢厂连铸筹备组工程师,包钢薄板厂高级工程师、炼钢科副科长、冶炼部部长、副厂长、包钢炼钢厂厂长,包钢(集团)公司副总工程师兼技术中心主任(钢研院院长);2013年12月至2014年6月任包钢(集团)公司副总经理、副总工程师兼技术中心主任(钢研院院长)、包钢股份董事;2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记;2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员。现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长。",男,board,,1,1521244800000,0,19500,北方稀土,"董事长,董事",1608513604041,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师",中共党员,中共党员,中共,0,2,党员,2,4
5f6657fcade9005a1ee96a9c,赵殿清,600111,0,58,1600542716283,硕士,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师。1984年8月至2013年12月历任包钢炼钢厂转炉车间助理工程师、炉长、工长、技术组组长,炼钢厂生产科值班主任,炼钢厂转炉车间副主任,炼钢厂连铸筹备组工程师,包钢薄板厂高级工程师、炼钢科副科长、冶炼部部长、副厂长、包钢炼钢厂厂长,包钢(集团)公司副总工程师兼技术中心主任(钢研院院长);2013年12月至2014年6月任包钢(集团)公司副总经理、副总工程师兼技术中心主任(钢研院院长)、包钢股份董事;2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记;2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员。现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长。",男,board,,1,1521244800000,0,19500,北方稀土,"董事长,董事",1608513604041,"2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记",稀土钢板材公司董事长、经理、党委书记,党委书记,党委,0,2,书记,2,4
5f6657fcade9005a1ee96a9c,赵殿清,600111,0,58,1600542716283,硕士,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师。1984年8月至2013年12月历任包钢炼钢厂转炉车间助理工程师、炉长、工长、技术组组长,炼钢厂生产科值班主任,炼钢厂转炉车间副主任,炼钢厂连铸筹备组工程师,包钢薄板厂高级工程师、炼钢科副科长、冶炼部部长、副厂长、包钢炼钢厂厂长,包钢(集团)公司副总工程师兼技术中心主任(钢研院院长);2013年12月至2014年6月任包钢(集团)公司副总经理、副总工程师兼技术中心主任(钢研院院长)、包钢股份董事;2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记;2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员。现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长。",男,board,,1,1521244800000,0,19500,北方稀土,"董事长,董事",1608513604041,2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员,2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员,党委委员,党委,0,2,委员,2,4
5f6657fcade9005a1ee96a9c,赵殿清,600111,0,58,1600542716283,硕士,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师。1984年8月至2013年12月历任包钢炼钢厂转炉车间助理工程师、炉长、工长、技术组组长,炼钢厂生产科值班主任,炼钢厂转炉车间副主任,炼钢厂连铸筹备组工程师,包钢薄板厂高级工程师、炼钢科副科长、冶炼部部长、副厂长、包钢炼钢厂厂长,包钢(集团)公司副总工程师兼技术中心主任(钢研院院长);2013年12月至2014年6月任包钢(集团)公司副总经理、副总工程师兼技术中心主任(钢研院院长)、包钢股份董事;2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记;2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员。现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长。",男,board,,1,1521244800000,0,19500,北方稀土,"董事长,董事",1608513604041,"现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长",现任包钢(集团)公司副总经理、党委常委,党委常委,党委,0,2,常委,2,4
5f6657fcade9005a1ee96a9c,赵殿清,600111,0,58,1600542716283,硕士,"赵殿清,男,1962年3月出生,1984年8月参加工作,中共党员,本科硕士,正高级工程师。1984年8月至2013年12月历任包钢炼钢厂转炉车间助理工程师、炉长、工长、技术组组长,炼钢厂生产科值班主任,炼钢厂转炉车间副主任,炼钢厂连铸筹备组工程师,包钢薄板厂高级工程师、炼钢科副科长、冶炼部部长、副厂长、包钢炼钢厂厂长,包钢(集团)公司副总工程师兼技术中心主任(钢研院院长);2013年12月至2014年6月任包钢(集团)公司副总经理、副总工程师兼技术中心主任(钢研院院长)、包钢股份董事;2014年6月至2017年1月任包钢(集团)公司副总经理兼包钢股份董事,稀土钢板材公司董事长、经理、党委书记;2017年1月至2018年2月任包钢(集团)公司董事兼包钢股份董事、常务副总经理、党委委员。现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长。",男,board,,1,1521244800000,0,19500,北方稀土,"董事长,董事",1608513604041,"现任包钢(集团)公司副总经理、党委常委,兼任北方稀土董事长、党委书记,同时兼任包头稀土研究院董事长",兼任北方稀土董事长、党委书记,党委书记,党委,0,2,书记,2,4
5f6657fcade9005a1ee96ac9,杨占峰,600111,0,57,1600542716584,博士,"杨占峰,男,1963年9月出生,1984年8月参加工作,中共党员,包头钢铁学院采矿工程专业本科毕业,中国矿业大学资源工程博士研究生,正高级工程师。历任包钢白云铁矿技术员、安全环保科副科长、主矿车间副主任、主任,生产部部长,包钢白云铁矿总工程师兼副矿长,2006年至2011年任包钢白云铁矿党委书记兼包钢巴润矿业公司总经理。现任包钢(集团)公司副总工程师,北方稀土董事,包头稀土研究院党委书记、院长,兼任包头市京瑞新材料有限公司董事长,内蒙古包钢稀土磁性材料有限公司董事。",男,board,,1,1521244800000,742800,19000,北方稀土,董事,1608513604379,"杨占峰,男,1963年9月出生,1984年8月参加工作,中共党员,包头钢铁学院采矿工程专业本科毕业,中国矿业大学资源工程博士研究生,正高级工程师",中共党员,中共党员,中共,0,2,党员,2,4
5f6657fcade9005a1ee96ac9,杨占峰,600111,0,57,1600542716584,博士,"杨占峰,男,1963年9月出生,1984年8月参加工作,中共党员,包头钢铁学院采矿工程专业本科毕业,中国矿业大学资源工程博士研究生,正高级工程师。历任包钢白云铁矿技术员、安全环保科副科长、主矿车间副主任、主任,生产部部长,包钢白云铁矿总工程师兼副矿长,2006年至2011年任包钢白云铁矿党委书记兼包钢巴润矿业公司总经理。现任包钢(集团)公司副总工程师,北方稀土董事,包头稀土研究院党委书记、院长,兼任包头市京瑞新材料有限公司董事长,内蒙古包钢稀土磁性材料有限公司董事。",男,board,,1,1521244800000,742800,19000,北方稀土,董事,1608513604379,"现任包钢(集团)公司副总工程师,北方稀土董事,包头稀土研究院党委书记、院长,兼任包头市京瑞新材料有限公司董事长,内蒙古包钢稀土磁性材料有限公司董事",包头稀土研究院党委书记、院长,包头稀土研究院党委书记,党委,7,9,书记,9,11
5f6657a2ade9005a1ee9574b,史建明,600095,0,52,1600542626878,硕士,"史建明,男,1968年出生,硕士研究生,会计师,中共党员。历任中国银行浙江省分行职员、副科长、科长,中国银行杭州开元支行副行长,浙商银行总行部门副总经理、总经理,浙商银行嘉兴分行行长,浙商银行杭州分行副行长,浙商银行义乌分行行长。现任哈尔滨高科技(集团)股份有限公司董事长、党委书记。",男,board,,1,1597276800000,566000,0,哈高科,"董事长,董事",1608513514911,"史建明,男,1968年出生,硕士研究生,会计师,中共党员",中共党员,中共党员,中共,0,2,党员,2,4
5f6657a2ade9005a1ee9574b,史建明,600095,0,52,1600542626878,硕士,"史建明,男,1968年出生,硕士研究生,会计师,中共党员。历任中国银行浙江省分行职员、副科长、科长,中国银行杭州开元支行副行长,浙商银行总行部门副总经理、总经理,浙商银行嘉兴分行行长,浙商银行杭州分行副行长,浙商银行义乌分行行长。现任哈尔滨高科技(集团)股份有限公司董事长、党委书记。",男,board,,1,1597276800000,566000,0,哈高科,"董事长,董事",1608513514911,现任哈尔滨高科技(集团)股份有限公司董事长、党委书记,现任哈尔滨高科技(集团)股份有限公司董事长、党委书记,党委书记,党委,0,2,书记,2,4
5f6657b0ade9005a1ee959f2,许柳雄,600097,0,64,1600542640077,硕士,"许柳雄,男,1956年8月出生,中共党员,研究生,曾任上海水产大学海洋学院教授、院长;上海海洋大学海洋科学学院党委书记、院长、教授。",男,board,,1,1604707200000,90500,0,开创国际,独立董事,1608513526575,"许柳雄,男,1956年8月出生,中共党员,研究生,曾任上海水产大学海洋学院教授、院长",中共党员,中共党员,中共,0,2,党员,2,4
5f6657b0ade9005a1ee959f2,许柳雄,600097,0,64,1600542640077,硕士,"许柳雄,男,1956年8月出生,中共党员,研究生,曾任上海水产大学海洋学院教授、院长;上海海洋大学海洋科学学院党委书记、院长、教授。",男,board,,1,1604707200000,90500,0,开创国际,独立董事,1608513526575,上海海洋大学海洋科学学院党委书记、院长、教授,上海海洋大学海洋科学学院党委书记、院长、教授,上海海洋大学海洋科学学院党委书记,党委,12,14,书记,14,16
5f6657d9ade9005a1ee96275,李若山,600104,0,71,1600542681646,博士,"李若山,男,1949年出生,中共党员,博士研究生,教授。现任中国东方航空股份有限公司独立董事。李先生现任复旦大学管理学院会计系教授,博士生导师。李先生于二〇〇一年获上交所颁发的“中国十佳独立董事”称号。李先生毕业于厦门大学会计系,是中国第一位审计学博士学位获得者,曾先后留学比利时鲁汶大学、美国麻省理工学院等知名学府,曾任厦门大学经济学院会计系副主任、经济学院副院长,复旦大学管理学院副院长、会计系主任及金融系主任,上海证券交易所上市公司咨询专家委员会委员,财政部会计准则委员会咨询专家。李先生自二〇一三年六月起任中国东方航空股份有限公司独立董事。目前李先生还兼任上海汽车集团股份有限公司、深圳盐田港股份有限公司、上海张江高科技园区开发股份有限公司等公司的独立董事,兴业银行股份有限公司的监事以及江苏中南建设集团股份有限公司的董事。",男,board,,1,1530057600000,100000,0,上汽集团,独立董事,1608513564597,"李若山,男,1949年出生,中共党员,博士研究生,教授",中共党员,中共党员,中共,0,2,党员,2,4
5f6657ecade9005a1ee96702,李宗文,600108,0,56,1600542700399,本科,"李宗文,男,汉族,1964年9月出生,中共党员,大学本科,高级经济师。曾任甘肃黄羊河农工商(集团)有限责任公司董事长兼党委副书记、总经理、董事;甘肃莫高实业发展股份有限公司董事;现任甘肃省农垦集团有限责任公司党委委员、副总经理,甘肃亚盛实业(集团)股份有限公司董事。",男,board,,1,1527897600000,0,0,亚盛集团,董事,1608513587364,"李宗文,男,汉族,1964年9月出生,中共党员,大学本科,高级经济师",中共党员,中共党员,中共,0,2,党员,2,4
